,idx,age,Red_cf,Green_cf,Blue_cf,Red_origin,Green_origin,Blue_origin
49,1,48.0,133.0186309814453,44.41996765136719,20.95504379272461,133.76443481445312,45.41522216796875,20.793855667114258
50,1,49.0,133.07420349121094,44.44292068481445,20.925878524780273,133.76443481445312,45.41522216796875,20.793855667114258
51,1,50.0,133.113037109375,44.49495315551758,20.870136260986328,133.76443481445312,45.41522216796875,20.793855667114258
52,1,51.0,133.1509246826172,44.52601623535156,20.861419677734375,133.76443481445312,45.41522216796875,20.793855667114258
53,1,52.0,133.18138122558594,44.574684143066406,20.859004974365234,133.76443481445312,45.41522216796875,20.793855667114258
54,1,53.0,133.22935485839844,44.62490463256836,20.83786392211914,133.76443481445312,45.41522216796875,20.793855667114258
55,1,54.0,133.27777099609375,44.724910736083984,20.81197738647461,133.76443481445312,45.41522216796875,20.793855667114258
56,1,55.0,133.34300231933594,44.88256072998047,20.79506492614746,133.76443481445312,45.41522216796875,20.793855667114258
57,1,56.0,133.44093322753906,45.007850646972656,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
58,1,57.0,133.49374389648438,45.07835006713867,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
59,1,58.0,133.58572387695312,45.25178909301758,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
60,1,59.0,133.64794921875,45.28794479370117,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
61,1,60.0,133.6945343017578,45.30796432495117,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
62,1,61.0,133.7367401123047,45.34955596923828,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
63,1,62.0,133.75830078125,45.37742614746094,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
64,1,63.0,133.75770568847656,45.371646881103516,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
65,1,64.0,133.76365661621094,45.39175033569336,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
66,1,65.0,133.76443481445312,45.40598678588867,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
67,1,66.0,133.76443481445312,45.40547180175781,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
68,1,67.0,133.76443481445312,45.41522216796875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
69,1,68.0,133.76443481445312,45.41522216796875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
70,1,69.0,133.76443481445312,45.41522216796875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
71,1,70.0,133.76443481445312,45.41522216796875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
72,1,71.0,133.76443481445312,45.41522216796875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
73,1,72.0,133.76443481445312,45.41522216796875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
74,1,73.0,133.76443481445312,45.41522216796875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
75,1,74.0,133.76443481445312,45.41522216796875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
76,1,75.0,133.76901245117188,45.43299865722656,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
77,1,76.0,133.77590942382812,45.45241165161133,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
78,1,77.0,133.79635620117188,45.45793533325195,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
79,1,78.0,133.83251953125,45.47338104248047,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
80,1,79.0,133.8898162841797,45.48054122924805,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
81,1,80.0,133.96194458007812,45.5107421875,20.793855667114258,133.76443481445312,45.41522216796875,20.793855667114258
82,2,40.0,137.68988037109375,50.64569854736328,24.147380828857422,138.98757934570312,52.203468322753906,23.691259384155273
83,2,41.0,137.7172393798828,50.7176628112793,24.132625579833984,138.98757934570312,52.203468322753906,23.691259384155273
84,2,42.0,137.7960968017578,50.78315734863281,24.13055419921875,138.98757934570312,52.203468322753906,23.691259384155273
85,2,43.0,137.84848022460938,50.86625289916992,24.104150772094727,138.98757934570312,52.203468322753906,23.691259384155273
86,2,44.0,137.9086151123047,50.91172790527344,24.097938537597656,138.98757934570312,52.203468322753906,23.691259384155273
87,2,45.0,137.9766082763672,50.93243408203125,24.10346031188965,138.98757934570312,52.203468322753906,23.691259384155273
88,2,46.0,138.02139282226562,50.991458892822266,24.070497512817383,138.98757934570312,52.203468322753906,23.691259384155273
89,2,47.0,138.07290649414062,51.023643493652344,24.05246353149414,138.98757934570312,52.203468322753906,23.691259384155273
90,2,48.0,138.10475158691406,51.07188034057617,23.998878479003906,138.98757934570312,52.203468322753906,23.691259384155273
91,2,49.0,138.15359497070312,51.11148452758789,23.947967529296875,138.98757934570312,52.203468322753906,23.691259384155273
92,2,50.0,138.19544982910156,51.13478469848633,23.97040367126465,138.98757934570312,52.203468322753906,23.691259384155273
93,2,51.0,138.25282287597656,51.18897247314453,23.912935256958008,138.98757934570312,52.203468322753906,23.691259384155273
94,2,52.0,138.2927703857422,51.247562408447266,23.87911033630371,138.98757934570312,52.203468322753906,23.691259384155273
95,2,53.0,138.36000061035156,51.292259216308594,23.840797424316406,138.98757934570312,52.203468322753906,23.691259384155273
96,2,54.0,138.4043426513672,51.32176971435547,23.86444091796875,138.98757934570312,52.203468322753906,23.691259384155273
97,2,55.0,138.45516967773438,51.42902755737305,23.79161262512207,138.98757934570312,52.203468322753906,23.691259384155273
98,2,56.0,138.5121307373047,51.51255416870117,23.757614135742188,138.98757934570312,52.203468322753906,23.691259384155273
99,2,57.0,138.57839965820312,51.678489685058594,23.71852684020996,138.98757934570312,52.203468322753906,23.691259384155273
100,2,58.0,138.6509552001953,51.801448822021484,23.6944522857666,138.98757934570312,52.203468322753906,23.691259384155273
101,2,59.0,138.73629760742188,51.90249252319336,23.692035675048828,138.98757934570312,52.203468322753906,23.691259384155273
102,2,60.0,138.79248046875,51.970489501953125,23.69220733642578,138.98757934570312,52.203468322753906,23.691259384155273
103,2,61.0,138.8535614013672,52.0176887512207,23.69169044494629,138.98757934570312,52.203468322753906,23.691259384155273
104,2,62.0,138.9290771484375,52.06963348388672,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
105,2,63.0,138.93243408203125,52.077571868896484,23.69169044494629,138.98757934570312,52.203468322753906,23.691259384155273
106,2,64.0,138.96487426757812,52.12399673461914,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
107,2,65.0,138.98654174804688,52.18552017211914,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
108,2,66.0,138.98696899414062,52.19371795654297,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
109,2,67.0,138.98757934570312,52.20286560058594,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
110,2,68.0,138.98757934570312,52.203468322753906,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
111,2,69.0,138.98757934570312,52.203468322753906,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
112,2,70.0,138.98757934570312,52.203468322753906,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
113,2,71.0,138.98757934570312,52.203468322753906,23.691259384155273,138.98757934570312,52.203468322753906,23.691259384155273
